ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_petro,e_u_petro,SEX_FLAGS_u,J0378_petro,e_J0378_petro,SEX_FLAGS_J0378,J0395_petro,e_J0395_petro,SEX_FLAGS_J0395,J0410_petro,e_J0410_petro,SEX_FLAGS_J0410,J0430_petro,e_J0430_petro,SEX_FLAGS_J0430,g_petro,e_g_petro,SEX_FLAGS_g,J0515_petro,e_J0515_petro,SEX_FLAGS_J0515,r_petro,e_r_petro,SEX_FLAGS_r,J0660_petro,e_J0660_petro,SEX_FLAGS_J0660,i_petro,e_i_petro,SEX_FLAGS_i,J0861_petro,e_J0861_petro,SEX_FLAGS_J0861,z_petro,e_z_petro,SEX_FLAGS_z,zml,odds
"iDR4_3_SPLUS-s23s18_0000437","SPLUS-s23s18",26.89204686581616,-30.268300147144828,2601.6675,960.32526,1.9005262,0.47382993,89.49095,1.8142961E-4,9.5476105E-5,2.5862842,5.876503,24.799385,6.4244375,0,22.086601,0.9590828,0,21.076397,0.6511316,0,99.0,99.0,0,99.0,99.0,0,23.193493,1.259766,0,22.580395,1.8355124,0,21.776962,0.37533435,0,23.17203,1.510098,0,22.422577,0.97114867,0,25.370201,37.04902,0,21.190136,0.6030705,0,0.8808333,0.211231
"iDR4_3_SPLUS-s23s18_0000484","SPLUS-s23s18",26.911542026518035,-30.267368980503218,2491.4167,965.9145,1.2703006,0.21278477,58.11639,2.958603E-4,2.3299617E-4,2.7954876,7.951282,20.80127,0.24276635,3,21.67529,0.9756432,3,20.006964,0.3644272,3,99.0,99.0,3,99.0,99.0,3,20.869621,0.22248144,3,20.666136,0.4693063,3,20.239927,0.13672593,3,19.857151,0.1080572,3,19.84514,0.13626206,3,19.293983,0.20684865,3,19.158527,0.13952847,3,0.34333333,0.23031543
"iDR4_3_SPLUS-s23s18_0000531","SPLUS-s23s18",26.89353881866986,-30.264650269231197,2593.1265,984.1812,1.1650428,0.14166242,-65.32249,1.8477377E-4,1.5855984E-4,5.803737,7.2569747,24.058174,3.4817717,0,99.0,99.0,0,23.197565,4.8946495,0,99.0,99.0,0,21.465954,0.87435204,0,21.414288,0.264623,0,21.94482,1.0895596,0,21.058964,0.2080298,0,20.7938,0.18268977,0,21.010166,0.28424785,0,21.724096,1.3850757,0,22.375439,1.9258219,0,0.36425,0.10942628
"iDR4_3_SPLUS-s23s18_0000546","SPLUS-s23s18",26.912730479809703,-30.267320519775794,2484.696,966.20026,1.2755926,0.21605057,-80.95789,4.672711E-4,3.662184E-4,4.583457,11.416912,20.054653,0.23456779,3,20.15001,0.4598008,3,18.995712,0.27621752,3,20.075071,0.68502444,3,20.155117,0.70062906,3,20.026173,0.19621791,3,19.784107,0.40002033,3,19.168932,0.09773469,3,18.990814,0.09297156,3,18.901165,0.10940715,3,18.58042,0.20533405,3,18.362719,0.1285119,3,0.278,0.44907594
"iDR4_3_SPLUS-s23s18_0000575","SPLUS-s23s18",26.869427284520633,-30.26440230205368,2729.447,986.40674,1.14993,0.13038188,-75.906456,2.877237E-4,2.501681E-4,2.6675246,9.064725,20.866879,0.2651877,0,20.822922,0.45698014,0,99.0,99.0,0,21.563454,1.4409627,0,21.030241,0.8342433,0,20.567938,0.172544,0,20.38742,0.3720025,0,19.872507,0.10014137,0,19.703394,0.09618299,0,19.695368,0.12158938,0,19.270689,0.20679657,0,19.62078,0.21789826,0,0.3035,0.5364426
"iDR4_3_SPLUS-s23s18_0000579","SPLUS-s23s18",26.924652828609233,-30.262704378462903,2417.146,996.10016,1.2780963,0.21758634,-77.43388,1.922763E-4,1.5038233E-4,1.881434,3.572422,24.086433,2.858746,0,22.599476,1.3169504,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.142038,0.41309026,0,22.454721,1.3912255,0,21.710516,0.30403385,0,21.839853,0.3819847,0,21.973076,0.55137783,0,22.299639,1.8802384,0,21.199963,0.5234369,0,0.7959167,0.07680979
"iDR4_3_SPLUS-s23s18_0000580","SPLUS-s23s18",26.920063100689863,-30.263638380007123,2443.1255,990.1097,1.1836867,0.15518188,66.441414,2.8494652E-4,2.4081462E-4,2.740405,6.2126946,23.16287,2.0816689,3,25.134031,23.042515,3,20.714718,0.68149024,3,99.0,99.0,3,21.14796,0.88807327,3,21.32634,0.32931554,3,21.13541,0.7014228,3,19.92932,0.10053289,3,19.718405,0.09291249,3,19.350718,0.0842813,3,18.686714,0.11543431,3,19.122393,0.1313248,3,0.47133332,0.31711394
"iDR4_3_SPLUS-s23s18_0000588","SPLUS-s23s18",26.914348940059583,-30.263392736930992,2475.4268,991.87067,1.0627841,0.059075058,26.899439,2.8365795E-4,2.6683797E-4,3.8207269,9.304179,22.643219,1.3801895,3,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,20.877447,0.7415723,3,21.608479,0.4578341,3,20.424026,0.39067957,3,20.500607,0.18112107,3,20.50987,0.20405626,3,20.168423,0.19096737,3,19.32218,0.22159463,3,20.202986,0.3802315,3,0.23766667,0.14445111
"iDR4_3_SPLUS-s23s18_0000653","SPLUS-s23s18",26.895197223702677,-30.26763257125283,2583.8364,964.615,2.7110496,0.63113916,-86.21117,7.63872E-4,2.8150127E-4,4.257331,9.162913,19.5436,0.12053086,0,19.13951,0.14931044,0,18.937038,0.21306732,0,18.537827,0.13640855,0,18.851892,0.17324422,0,18.534801,0.041685853,0,18.109943,0.07147998,0,18.300306,0.036549497,0,18.3608,0.04318373,0,18.259104,0.049760666,0,18.330433,0.1332442,0,18.330532,0.1016993,0,0.033833332,0.9611027
"iDR4_3_SPLUS-s23s18_0000654","SPLUS-s23s18",26.91437332313885,-30.265433190080845,2475.3506,978.5121,1.3058807,0.23423326,75.63291,4.2624434E-4,3.2658115E-4,3.0796883,9.664296,21.700123,0.7829878,3,20.649702,0.5359118,3,19.956108,0.49090677,3,20.506124,0.74957657,3,20.242498,0.5585689,3,19.960321,0.13646427,3,19.369062,0.20130265,3,18.833424,0.05349797,3,18.578238,0.047615416,3,18.263227,0.045280237,3,17.983355,0.08766594,3,17.999578,0.06800407,3,0.25991666,0.8228848
"iDR4_3_SPLUS-s23s18_0000671","SPLUS-s23s18",26.921365600535086,-30.259857123248462,2435.6455,1014.82874,1.6802881,0.40486395,66.45144,2.0818342E-4,1.240718E-4,2.7601051,6.178672,99.0,99.0,1,99.0,99.0,1,21.171251,1.0824939,1,21.214487,1.0352662,1,99.0,99.0,1,24.125723,4.5166035,1,23.131952,4.588802,1,22.310707,0.92819333,1,21.321533,0.4181201,1,20.709026,0.3050304,1,19.106756,0.17703794,1,20.728743,0.60027736,1,0.7565,0.17437156
"iDR4_3_SPLUS-s23s18_0000672","SPLUS-s23s18",26.903511275832194,-30.25995716793198,2536.6028,1014.6472,1.1063056,0.096090615,-77.778694,1.9881832E-4,1.7969636E-4,2.2427719,3.9041936,23.381647,1.052753,0,22.365065,0.7416679,0,99.0,99.0,0,99.0,99.0,0,21.913433,0.73941875,0,23.8544,1.3943523,0,99.0,99.0,0,21.375038,0.1581631,0,22.003942,0.3137733,0,21.187838,0.18890016,0,21.07729,0.42913875,0,20.586218,0.20921285,0,0.45583335,0.10370712
"iDR4_3_SPLUS-s23s18_0000690","SPLUS-s23s18",26.900767672163436,-30.26069481132149,2552.1377,1009.8895,1.2001343,0.16675991,61.80872,3.1560127E-4,2.6305992E-4,2.3471904,4.4377904,21.403,0.46039215,0,21.36636,0.79955363,0,20.000145,0.3942085,0,21.536074,1.4909542,0,21.010624,0.87049294,0,21.011915,0.2764657,0,20.569576,0.46735406,0,20.111197,0.13255642,0,19.991016,0.13881701,0,20.100975,0.18745925,0,19.635214,0.30781993,0,20.161465,0.38183442,0,0.23591666,0.30284542
"iDR4_3_SPLUS-s23s18_0000700","SPLUS-s23s18",26.915766947548406,-30.259011910796097,2467.2766,1020.5121,1.9480926,0.48667735,70.10577,2.1509569E-4,1.1063408E-4,1.7182324,2.7104163,22.594616,0.6685496,0,99.0,99.0,0,23.7758,6.1184187,0,21.756329,0.8782322,0,99.0,99.0,0,22.673847,0.6118222,0,23.143805,2.3903635,0,21.8499,0.314096,0,24.340412,3.462936,0,99.0,99.0,0,20.928158,0.48670423,0,23.953123,6.00761,0,0.845,0.18280132
"iDR4_3_SPLUS-s23s18_0000727","SPLUS-s23s18",26.91721018959039,-30.25819203868961,2459.091,1025.8408,1.2097634,0.17339212,-42.90157,1.2686435E-4,1.0488424E-4,1.6665158,2.6387348,22.93773,0.8381078,0,25.307825,13.363083,0,99.0,99.0,0,21.931286,0.9480119,0,99.0,99.0,0,24.54162,3.1284893,0,21.627102,0.54594564,0,22.281952,0.42961645,0,22.491405,0.58234364,0,21.903564,0.43360478,0,22.114134,1.3288113,0,21.86155,0.8059877,0,0.74508333,0.10955984
"iDR4_3_SPLUS-s23s18_0000731","SPLUS-s23s18",26.91201220374304,-30.257960129077794,2488.4758,1027.4974,1.0582763,0.05506718,45.700287,7.846485E-5,7.413753E-5,1.020359,1.8872657,23.27732,0.9776623,0,22.797504,1.1383909,0,99.0,99.0,0,99.0,99.0,0,22.598354,1.4228207,0,99.0,99.0,0,21.791306,0.54696554,0,22.876394,0.63542575,0,22.330154,0.43109477,0,22.4134,0.59377897,0,21.584358,0.7012179,0,21.940048,0.7438032,0,0.7705,0.13542241
"iDR4_3_SPLUS-s23s18_0000743","SPLUS-s23s18",26.916415649271674,-30.25757516722131,2463.5652,1029.9005,1.5214056,0.34271306,54.31594,2.1566924E-4,1.4183938E-4,1.9106994,3.060568,22.998272,1.2326419,0,99.0,99.0,0,21.48019,0.946917,0,21.932196,1.3208823,0,99.0,99.0,0,22.772099,0.8578025,0,99.0,99.0,0,22.812426,0.97349334,0,22.912767,1.1928461,0,21.004307,0.26450032,0,20.63421,0.47517908,0,23.429296,4.7548447,0,0.6511667,0.07815837
"iDR4_3_SPLUS-s23s18_0000762","SPLUS-s23s18",26.887131652988757,-30.259049875068605,2629.1924,1021.00714,2.7167792,0.6319171,85.7261,4.41834E-4,1.6283666E-4,4.103217,6.5030637,99.0,99.0,3,21.213213,1.1046687,3,19.164291,0.29262242,3,19.349684,0.31996527,3,19.615973,0.38489828,3,20.46591,0.2656864,3,20.742071,0.87023634,3,20.220055,0.23192672,3,20.40577,0.30792704,3,20.534138,0.44402605,3,19.29653,0.35878178,3,22.3141,4.412642,3,0.08475,0.2208265
"iDR4_3_SPLUS-s23s18_0000773","SPLUS-s23s18",26.87208917226704,-30.256874556210263,2714.1873,1035.6222,1.313151,0.23847294,74.24192,2.0864191E-4,1.5897257E-4,1.5942175,2.7283816,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,24.977417,6.7173533,0,22.466679,1.6984252,0,21.848213,0.414179,0,22.168495,0.6220678,0,20.553673,0.18122089,0,21.709522,1.3182142,0,20.086985,0.22696072,0,0.37041667,0.08014649
"iDR4_3_SPLUS-s23s18_0000787","SPLUS-s23s18",26.920886111895946,-30.262458918803055,2438.436,997.8089,1.2404895,0.19386661,-78.17164,4.1341037E-4,3.3316296E-4,1.919366,5.3207045,20.970644,0.22552107,2,21.63144,0.7384154,2,20.358309,0.39780667,2,19.889263,0.23894635,2,19.878786,0.22571927,2,18.790754,0.028509695,2,18.601944,0.058711503,2,17.345268,0.009553739,2,16.995028,0.008496141,2,16.392786,0.005948981,2,16.039007,0.009890964,2,15.964142,0.0069418717,2,0.49825,0.49567288
"iDR4_3_SPLUS-s23s18_0000809","SPLUS-s23s18",26.884390562386596,-30.255448649573918,2644.5889,1044.6516,1.1182779,0.105767846,-66.7512,2.272835E-4,2.0321336E-4,1.3631414,2.243963,99.0,99.0,0,22.595736,1.8583812,0,99.0,99.0,0,20.622765,0.4846675,0,22.407146,2.355613,0,22.507227,0.816473,0,21.966412,1.2643996,0,21.913822,0.5181159,0,20.86713,0.22289328,0,19.940279,0.121937074,0,19.213987,0.1576745,0,19.353054,0.13676338,0,0.030833334,0.20341249
"iDR4_3_SPLUS-s23s18_0000823","SPLUS-s23s18",26.861103684409677,-30.25524511362472,2776.26,1046.5555,1.2823417,0.22017664,-82.729706,2.713947E-4,2.1159936E-4,1.9895017,2.8569403,22.34614,1.0176113,0,22.386404,1.8948559,0,21.632277,1.6361579,0,21.30097,1.1137398,0,22.03531,2.068732,0,21.67144,0.46936715,0,99.0,99.0,0,21.504505,0.43909883,0,20.955866,0.29702643,0,20.457605,0.24107304,0,20.04678,0.41705146,0,19.987623,0.30166942,0,0.45766667,0.14521101
"iDR4_3_SPLUS-s23s18_0000845","SPLUS-s23s18",26.899078251325278,-30.253675441949824,2561.4844,1055.8857,1.2793642,0.21836174,44.85945,2.3785383E-4,1.8589736E-4,4.5360436,9.342182,99.0,99.0,0,20.660719,0.5429537,0,99.0,99.0,0,20.81074,0.99958175,0,20.985697,1.1053663,0,21.697039,0.6718915,0,99.0,99.0,0,20.357006,0.21471435,0,20.395779,0.24898957,0,19.905432,0.20310833,0,20.344992,0.76797444,0,19.59585,0.295016,0,0.765,0.09300537
"iDR4_3_SPLUS-s23s18_0000851","SPLUS-s23s18",26.901760694465498,-30.255785320853835,2546.3782,1042.0038,1.311258,0.23737353,-84.1443,4.0122613E-4,3.0592788E-4,4.4598374,11.584612,20.818192,0.36502475,3,20.972452,0.7543174,3,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,21.316698,0.4940627,3,21.169016,1.0963769,3,19.919872,0.1498875,3,19.634966,0.12924364,3,19.362421,0.1285408,3,20.21636,0.71183735,3,19.147299,0.20338225,3,0.47316667,0.11681379
"iDR4_3_SPLUS-s23s18_0000889","SPLUS-s23s18",26.87752371360841,-30.251708043106884,2683.3127,1069.3108,1.335805,0.25138777,-76.925,2.1015624E-4,1.5725642E-4,2.3621187,4.771274,99.0,99.0,0,23.27972,3.5831053,0,22.426058,2.8236878,0,99.0,99.0,0,99.0,99.0,0,24.13379,3.7550297,0,20.498993,0.33737728,0,21.31014,0.30610126,0,20.90827,0.23654594,0,21.138105,0.37396553,0,22.794247,4.3368807,0,20.269217,0.32444778,0,0.68133336,0.08098015
"iDR4_3_SPLUS-s23s18_0000906","SPLUS-s23s18",26.892012358166323,-30.253373876748917,2601.431,1058.0413,1.2203588,0.18056893,7.8741198,4.9377506E-4,4.0449572E-4,4.9371133,13.234479,20.688257,0.41174498,0,99.0,99.0,0,20.508278,1.0985384,0,20.05788,0.6632066,0,22.963646,9.094893,0,19.723574,0.14569598,0,19.633741,0.33988065,0,19.562805,0.1372032,0,18.998917,0.09161994,0,19.438208,0.17512047,0,99.0,99.0,0,19.506493,0.3600087,0,0.064833336,0.37961552
"iDR4_3_SPLUS-s23s18_0000953","SPLUS-s23s18",26.919614770218203,-30.248813567164376,2445.2087,1087.1727,2.2676558,0.559016,54.462242,2.6906418E-4,1.1885255E-4,1.4994038,2.1129498,23.205359,1.3475076,0,22.286427,1.0339557,0,20.589603,0.37955415,0,23.001669,3.19992,0,26.910398,110.561356,0,22.656204,0.69474,0,22.548426,1.5931479,0,23.209131,1.2620775,0,21.459444,0.28448668,0,21.233868,0.2948255,0,23.6488,6.8617754,0,22.016397,1.1686404,0,0.75766665,0.11399017
"iDR4_3_SPLUS-s23s18_0000970","SPLUS-s23s18",26.899926615054223,-30.247780159005515,2556.5142,1094.4573,1.0207548,0.020332813,40.512924,7.70053E-5,7.5431235E-5,1.2844596,2.1152453,23.106525,0.8075088,0,22.334866,0.7153882,0,99.0,99.0,0,24.228176,6.483231,0,99.0,99.0,0,24.284996,2.0336287,0,99.0,99.0,0,23.65973,1.2525364,0,22.811384,0.64419395,0,22.193783,0.46713573,0,21.738571,0.77566165,0,21.521833,0.4859985,0,0.89675,0.26583976
"iDR4_3_SPLUS-s23s18_0000985","SPLUS-s23s18",26.912050916873007,-30.249859407804745,2488.0134,1080.528,1.0395291,0.038025975,-80.26462,3.6217703E-4,3.4840853E-4,2.9790738,6.660441,20.239616,0.17392275,3,20.213512,0.30309427,3,20.200706,0.51932955,3,20.992596,0.9928472,3,20.349564,0.51732403,3,19.622639,0.085124925,3,19.190184,0.14464346,3,18.977283,0.051734686,3,18.813406,0.050103784,3,18.56988,0.050643783,3,18.332525,0.101953566,3,18.417772,0.084166124,3,0.22083333,0.6072467
"iDR4_3_SPLUS-s23s18_0001001","SPLUS-s23s18",26.89042098876925,-30.24681048282817,2610.2405,1101.049,1.1507977,0.13103753,-67.30149,1.7565057E-4,1.525998E-4,3.757076,6.8986635,22.04669,0.62816495,0,99.0,99.0,0,99.0,99.0,0,22.343115,2.3569233,0,21.655697,1.1942773,0,22.370426,0.72561425,0,20.864302,0.46080482,0,21.706799,0.4303737,0,20.771288,0.2041901,0,20.522284,0.20796376,0,20.349508,0.44837493,0,20.518023,0.39963245,0,0.667,0.08305603
"iDR4_3_SPLUS-s23s18_0001025","SPLUS-s23s18",26.904883125841305,-30.25426615283066,2528.6772,1051.8677,1.5180416,0.34125656,-5.7327085,8.081422E-4,5.325813E-4,4.520401,10.98773,18.125364,0.041364994,2,17.866575,0.058075804,2,17.630415,0.08075896,2,17.29052,0.054874737,2,17.177082,0.04701182,2,16.92835,0.012557437,2,16.709223,0.025252031,2,16.437721,0.008807573,2,16.420607,0.009790328,2,16.214466,0.009883888,2,16.182451,0.02339747,2,16.078331,0.016203608,2,0.0415,0.98958874
"iDR4_3_SPLUS-s23s18_0001031","SPLUS-s23s18",26.91351584020335,-30.249084318962623,2479.706,1085.5632,1.1282945,0.11370653,46.912407,3.898664E-4,3.4551765E-4,2.8307765,6.913904,19.437977,0.09772727,3,19.528416,0.18888228,3,19.500307,0.3188417,3,18.98645,0.18418272,3,19.292593,0.23000003,3,18.828617,0.04845007,3,18.488705,0.08927723,3,18.586721,0.042248365,3,18.482416,0.04316286,3,18.450542,0.052756116,3,18.293287,0.11457746,3,18.706038,0.12762608,3,0.033333335,0.9683181
"iDR4_3_SPLUS-s23s18_0001079","SPLUS-s23s18",26.895933032680595,-30.244472963367805,2579.0015,1116.2107,1.0724266,0.06753528,74.56877,2.6495528E-4,2.4709257E-4,2.4125762,4.915884,23.69314,3.7271938,0,21.661089,1.0342264,0,21.89906,2.2304692,0,21.062056,0.9505636,0,99.0,99.0,0,22.271786,0.86810386,0,20.29496,0.35819754,0,20.631786,0.21016382,0,20.29399,0.17276023,0,20.574123,0.285574,0,19.593458,0.29277816,0,19.707058,0.24841642,0,0.49816668,0.268028
"iDR4_3_SPLUS-s23s18_0001085","SPLUS-s23s18",26.912837936230986,-30.243452913806284,2483.37,1122.4471,1.3583733,0.2638253,8.958588,1.859433E-4,1.3681919E-4,1.7898028,2.79572,99.0,99.0,0,22.7904,1.6304241,0,21.114693,0.6089735,0,25.607098,35.049786,0,22.787558,2.4544175,0,21.883343,0.3395184,0,23.211222,2.9123669,0,23.003786,1.0345232,0,21.884775,0.41524273,0,21.604998,0.41012138,0,21.326126,0.80309975,0,21.81391,0.96039915,0,0.6300833,0.0728579
"iDR4_3_SPLUS-s23s18_0001110","SPLUS-s23s18",26.908229400487528,-30.242715352014994,2509.4106,1127.3973,1.070431,0.06579685,46.71408,2.043178E-4,1.9086082E-4,1.3729168,2.0986362,99.0,99.0,0,22.371304,1.2314469,0,99.0,99.0,0,22.190548,1.6700835,0,21.775309,1.0753549,0,22.608536,0.7302616,0,22.907753,2.4394877,0,21.56069,0.3051553,0,20.83504,0.17644472,0,20.484928,0.16309251,0,20.445326,0.39665815,0,20.097137,0.21977651,0,0.40908334,0.05767624
"iDR4_3_SPLUS-s23s18_0001117","SPLUS-s23s18",26.88922838191682,-30.261604202396086,2617.4102,1004.2321,1.0566691,0.053629935,-69.42029,9.745432E-4,9.2225213E-4,6.378015,16.00519,16.969244,0.020873677,2,16.883833,0.03437835,2,16.446514,0.039622597,2,16.345188,0.03340425,2,16.195606,0.027707765,2,16.108534,0.008529343,2,15.856374,0.016726516,2,15.780169,0.0068536983,2,15.804422,0.007873818,2,15.655178,0.008417644,2,15.597894,0.019614559,2,15.632435,0.015412434,2,0.03575,0.99857885
"iDR4_3_SPLUS-s23s18_0001200","SPLUS-s23s18",26.872244290720552,-30.24333104336897,2712.9336,1124.2808,1.1018065,0.0923996,-85.3849,3.286303E-4,2.9826202E-4,1.7740918,4.1541634,21.217266,0.28277263,0,20.829838,0.35564932,0,20.696423,0.5411845,0,20.613243,0.46448952,0,19.525942,0.16264515,0,18.800344,0.028728725,0,18.625328,0.05968967,0,17.43981,0.010187017,0,17.126572,0.009279691,0,16.620495,0.006989715,0,16.326881,0.012324397,0,16.232412,0.009121333,0,0.35816666,0.4439694
"iDR4_3_SPLUS-s23s18_0001227","SPLUS-s23s18",26.876221086065712,-30.23899902773735,2690.3225,1152.5422,1.1098129,0.09894723,63.81308,2.3425356E-4,2.1111188E-4,1.892238,3.5198011,21.793098,0.4577917,0,20.55105,0.2626091,0,21.330744,0.9255092,0,25.682749,47.172516,0,20.65414,0.43627235,0,21.146236,0.21687664,0,21.392437,0.68782914,0,20.609922,0.14506759,0,20.37948,0.13232213,0,20.031921,0.12228872,0,19.892702,0.27033672,0,19.97261,0.22194706,0,0.458,0.2580345
"iDR4_3_SPLUS-s23s18_0001249","SPLUS-s23s18",26.913005522283783,-30.237188317658237,2482.234,1163.4537,1.2207566,0.1808359,-67.37272,2.0470857E-4,1.6762603E-4,1.2855976,1.9596497,99.0,99.0,0,99.0,99.0,0,21.692553,1.0750802,0,22.248661,1.6497118,0,22.712116,2.3832133,0,99.0,99.0,0,21.980534,0.97565895,0,21.247562,0.21536167,0,22.093391,0.52329826,0,20.715445,0.18953887,0,19.648596,0.17914313,0,19.956732,0.18143356,0,0.26716667,0.23876883
"iDR4_3_SPLUS-s23s18_0001265","SPLUS-s23s18",26.886539914522142,-30.238209337603642,2631.9421,1157.4543,1.070239,0.065629184,61.30892,2.7220233E-4,2.5435907E-4,1.7862575,4.0421987,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,21.512644,1.0404115,0,21.615402,1.0788392,0,20.243992,0.09904917,0,19.825329,0.16971694,0,18.882227,0.032199264,0,18.549107,0.027430948,0,17.845388,0.018228685,0,17.478119,0.03178091,0,17.389635,0.022304932,0,0.18358333,0.19970465
"iDR4_3_SPLUS-s23s18_0001272","SPLUS-s23s18",26.849722078441424,-30.23637473449127,2840.1172,1170.3593,1.3513625,0.26000613,-87.209175,1.7650147E-4,1.306012E-4,1.2873722,1.809061,23.589664,1.8002464,0,22.503414,1.1913692,0,99.0,99.0,0,23.244219,3.7600951,0,99.0,99.0,0,23.462673,1.3777001,0,24.220324,6.994205,0,22.471596,0.6048276,0,22.100714,0.48155296,0,21.335285,0.3048924,0,20.549118,0.37407222,0,22.404884,1.5719656,0,0.7111667,0.13238281
