ObjID,GLXID,plate,MJD,fiberID,RA,DEC,z_gswl,chi2_sed,logM_stellar,e_logM_stellar,logSFR_sed,e_logSFR_sed,A_FUV,e_A_FUV,A_B,e_A_B,A_V,e_A_V,flag_sed,UV_survey,flag_uv,flag_midir,flag_mgs,group_id,ra,dec,z,group_L,stellar_mass,halo_mass1,halo_mass2,mean_separation_L,mean_separation_M,f_edge,ID1,ID2,Separation
1237655126090645610,6378797148253717814,852,52375,501,202.05351,5.325078,0.1293,0.06,11.048,0.034,0.632,0.093,1.593,0.295,0.554,0.109,0.432,0.102,0,1,3,2,1,137224,202.05349046,5.32508228,0.1293468,10.4834,10.67,12.7665,12.4321,10.9184,8.512,1.0,1,-1,0.07171516638081313
1237667782313377984,6378515682938587273,2777,54554,177,222.51455,17.830773,0.057,0.63,10.513,0.056,0.547,0.11,4.322,0.643,1.05,0.166,0.725,0.165,0,1,2,2,1,434538,222.51453839,17.83076877,0.0569667,9.9639,10.3191,11.9249,11.9718,5.9379,6.1357,1.0,1,1,0.04260285657800167
1237661464383848935,-99,1414,53135,12,252.08518,22.940664,0.1284,1.27,10.788,0.041,-1.107,0.852,1.817,0.796,0.279,0.127,0.186,0.085,0,1,0,0,1,254171,252.08519522,22.94067329,0.1284384,10.1305,10.5802,12.1608,12.3009,7.007,7.7419,1.0,-1,-1,0.06053557415908914
1237665178990018777,6387909817944506634,2155,53820,468,228.25127,24.389193,0.1569,0.01,10.881,0.098,0.94,0.118,3.312,0.731,1.145,0.18,0.867,0.184,0,1,0,7,1,371885,228.25126926,24.38918826,0.1568504,10.2519,10.5445,12.3521,12.2516,8.0322,7.4737,1.0,-1,-1,0.017235628117378287
1237665549429702814,-99,2144,53770,169,222.55919,22.502557,0.1259,1.6,10.965,0.047,-0.922,0.693,1.4,0.973,0.235,0.109,0.166,0.07,0,1,0,6,1,393444,222.55919286,22.50255094,0.1258962,10.222,10.6533,12.3062,12.408,7.7721,8.3643,1.0,1,-1,0.023799530992521713
1237654669202292928,6381928551998818650,273,51957,139,158.09595,-0.661663,0.0545,0.01,10.374,0.022,-0.28,0.07,1.016,0.356,0.191,0.048,0.135,0.043,0,1,2,7,1,125825,158.09597456,-0.66165011,0.0544833,9.888,10.1478,11.8311,11.8156,5.5634,5.5038,1.0,1,1,0.09984827400575072
1237665443131424874,-99,2116,53854,203,208.1866,29.012496,0.111,0.15,10.771,0.07,-0.768,0.807,3.009,1.347,0.647,0.142,0.468,0.113,0,1,0,1,1,387665,208.18661169,29.01248244,0.1109716,10.0716,10.6142,12.0706,12.3508,6.5756,8.0247,1.0,-1,-1,0.061134819574500864
1237648705119322288,6378973032533203733,293,51689,628,195.74026,0.468695,0.0821,0.3,10.959,0.024,0.321,0.128,2.152,0.293,0.503,0.138,0.361,0.124,0,1,3,2,1,54758,195.74025398,0.46870037,0.0820927,10.4108,10.8124,12.6306,12.6532,9.853,10.0193,1.0,1,1,0.029040839816059736
1237658423015833870,6381928484354135198,999,52636,226,157.51736,6.083175,0.1058,4.09,11.158,0.026,-1.022,0.877,1.014,0.545,0.188,0.085,0.134,0.061,0,1,0,6,1,195020,157.5173465,6.08316198,0.1058086,10.4191,10.9435,12.6458,12.8727,9.9642,11.8484,1.0,1,1,0.06732324586904662
1237664835393159282,-99,2086,53401,376,135.61391,25.602248,0.1296,1.62,11.051,0.037,-1.177,0.684,1.033,0.693,0.197,0.065,0.143,0.041,0,1,0,6,1,354740,135.61391104,25.60224056,0.1295849,10.3933,10.8651,12.5992,12.7402,9.6231,10.7018,1.0,1,1,0.02699597594457662
1237670965392113762,6382632204009213684,2589,54174,518,155.38758,17.582634,0.1416,0.96,10.902,0.041,0.827,0.085,1.828,0.274,0.421,0.134,0.292,0.105,0,1,3,2,1,468710,155.38755521,17.58262735,0.1416349,10.4524,10.5946,12.7089,12.3217,10.4512,7.8599,1.0,1,-1,0.0883789136011436
1237665025451950197,6379289660743484953,2121,54180,29,212.21353,32.211914,0.109,5.64,10.408,0.049,0.291,0.128,1.776,0.664,0.365,0.121,0.25,0.087,0,1,3,1,1,361910,212.21355022,32.21193079,0.1089562,10.033,10.1829,12.0163,11.8427,6.3298,5.6078,1.0,-1,-1,0.08629346076361331
1237661069262454901,6480365540965619322,1766,53468,278,183.27411,14.633177,0.0816,0.44,10.152,0.068,0.412,0.092,2.093,0.245,0.541,0.143,0.38,0.114,0,1,3,2,1,234149,183.27416167,14.63316758,0.0816442,9.8813,9.8772,11.8231,0.0,5.5328,0.0,1.0,-1,0,0.1831453716881797
1237664093437231241,6378480491052401498,1932,53350,499,132.32077,27.120134,0.1298,0.64,10.837,0.068,1.37,0.104,3.177,0.308,0.873,0.228,0.598,0.187,0,1,3,2,1,339757,132.3207752,27.12013887,0.1298469,10.3913,10.5681,12.5955,12.285,9.5975,7.6556,1.0,1,-1,0.02418648642266847
1237662246057214120,-99,1803,54152,236,205.57726,6.935783,0.1271,1.67,11.15,0.043,-1.231,0.863,1.497,0.822,0.265,0.098,0.185,0.064,0,1,0,6,1,293317,205.57725506,6.935774,0.1270502,10.4135,10.8866,12.6353,12.7764,9.8874,11.0019,1.0,1,1,0.03689740826616935
1237670451057721609,6377811953620880651,2432,54052,292,133.34575,15.61243,0.0793,0.4,10.406,0.05,0.749,0.074,5.08,0.728,0.908,0.084,0.558,0.085,0,1,0,7,1,420008,133.34576093,15.61242153,0.079329,9.8786,10.1689,11.82,11.8314,5.5208,5.5645,1.0,1,1,0.04864037348382592
1237661972788740250,6381963670874751153,1004,52723,539,167.90523,8.131804,0.1279,0.66,10.679,0.054,-0.058,0.418,2.472,0.99,0.468,0.138,0.327,0.114,0,1,0,1,1,277332,167.90531422,8.13179467,0.1278576,10.0977,10.4778,12.1087,12.1603,6.754,7.0046,1.0,-1,-1,0.30201700696298933
1237671262272749850,-99,2575,54085,382,134.04297,11.89487,0.1546,0.49,11.079,0.054,-0.438,0.771,2.717,1.167,0.465,0.128,0.32,0.093,0,1,0,6,1,473122,134.04298611,11.89484767,0.1545572,10.4695,10.8524,12.7406,12.7185,10.7044,10.5282,1.0,-1,-1,0.09840157631017317
1237648721211621489,-99,470,51929,148,136.38773,-0.170514,0.1009,1.38,10.908,0.041,-1.462,0.706,1.382,0.797,0.248,0.072,0.176,0.045,0,1,0,6,1,57748,136.3877321,-0.17051025,0.1008909,10.2762,10.6671,12.3917,12.4281,8.2662,8.4876,1.0,1,-1,0.015472656337222218
1237665429708865678,6379289739126638359,2134,53876,243,216.65971,26.9104,0.1159,0.37,10.621,0.036,0.348,0.1,1.419,0.434,0.32,0.119,0.229,0.104,0,1,2,1,1,384390,216.65975979,26.91038486,0.1159062,10.1266,10.3067,12.1544,11.9581,6.9751,6.077,1.0,-1,-1,0.1688721397519843
1237667447275389080,6378550791077103079,2666,54230,32,206.70061,23.374021,0.1006,0.44,10.529,0.039,-0.14,0.179,1.795,0.672,0.372,0.099,0.267,0.087,0,1,2,1,1,395504,206.70062302,23.37402466,0.1005886,9.9703,10.2633,11.9324,11.9146,5.9693,5.8953,1.0,-1,-1,0.04499771795701169
1237654030861664376,6381963660137335671,507,52353,446,162.88549,3.121785,0.0677,0.55,10.884,0.027,0.51,0.102,1.82,0.267,0.412,0.133,0.292,0.119,0,1,3,2,1,113627,162.88550464,3.12175255,0.0676787,10.3462,10.6397,12.5128,12.3887,9.0295,8.2484,1.0,1,1,0.1281264460229561
1237648721247338716,-99,306,51637,195,217.89266,-0.200908,0.0941,2.77,10.404,0.027,-1.078,0.72,2.621,0.835,0.342,0.083,0.219,0.052,0,1,0,1,1,58510,217.89270884,-0.20091039,0.0941396,9.8696,10.2403,11.8095,11.8926,5.4804,5.8054,1.0,-1,-1,0.17603331412186185
1237662641193353528,6371443540398967984,1579,53473,151,239.00656,30.216451,0.1135,0.34,10.779,0.032,0.265,0.083,1.503,0.46,0.346,0.113,0.252,0.102,0,1,2,7,1,317791,239.00655167,30.21644739,0.113517,10.0829,10.4338,12.0866,12.1041,6.6499,6.7317,1.0,-1,-1,0.028989784937661828
1237648721231413438,6382596985277387155,286,51999,495,181.50809,-0.02375,0.1041,0.51,10.776,0.028,0.496,0.078,1.305,0.239,0.33,0.116,0.238,0.095,0,1,3,1,1,58266,181.50811709,-0.02377286,0.1040627,10.2673,10.4842,12.3767,12.1686,8.1774,7.0464,1.0,1,-1,0.12760705529843983
1237665097390751839,6378445226149677215,1944,53385,182,145.02117,27.684634,0.1508,0.13,10.745,0.058,1.072,0.082,2.496,0.278,0.596,0.116,0.4,0.102,0,1,3,2,1,362914,145.02116454,27.6846414,0.1507943,10.3498,10.5182,12.5189,12.2134,9.0708,7.2739,1.0,-1,-1,0.03182215588982211
1237661064948678832,-99,1301,52976,547,139.33317,8.620981,0.1647,0.6,11.086,0.035,-0.466,0.824,2.179,0.902,0.363,0.138,0.247,0.095,0,1,0,0,1,231020,139.3331893,8.62097624,0.1646611,10.3967,10.8331,12.6052,12.6864,9.6667,10.2755,1.0,-1,-1,0.0708000240197846
1237658492812198033,-99,1222,52763,597,170.67725,9.815614,0.0764,0.51,10.344,0.019,-1.787,0.869,1.531,0.624,0.251,0.076,0.169,0.052,0,1,0,0,1,200222,170.67726664,9.81559779,0.0763775,9.8379,10.2141,11.7746,11.8688,5.35,5.7109,1.0,1,1,0.08300373928888866
1237654605321339143,6382702568458424275,572,52289,178,150.01236,3.953025,0.1641,0.42,11.059,0.056,0.541,0.192,2.748,0.813,0.693,0.154,0.507,0.144,0,1,2,7,1,121127,150.01235003,3.95303084,0.1641253,10.3856,10.762,12.5849,12.5718,9.5234,9.4318,1.0,-1,-1,0.04152254636390023
1237662226237817268,-99,1574,53476,300,244.85755,23.98961,0.149,0.22,11.433,0.051,0.164,0.523,2.342,0.98,0.497,0.144,0.362,0.116,0,1,0,6,1,289550,244.85755776,23.9896027,0.1490164,10.6408,11.0258,13.0565,13.0067,13.7045,13.1712,1.0,1,1,0.03663407044557255
1237648722827870327,6382702601742322403,268,51633,406,149.2058,1.12051,0.047,0.56,10.492,0.032,-1.04,0.396,1.479,0.703,0.199,0.076,0.134,0.05,0,1,2,1,1,60896,149.20582382,1.12049709,0.04705,9.8628,10.2428,11.802,11.895,5.4517,5.815,1.0,1,1,0.09752236706556658
1237668296598159545,6378621199547631170,2603,54479,409,196.27462,18.546432,0.1175,0.36,10.854,0.043,0.662,0.076,2.952,0.518,0.601,0.129,0.403,0.111,0,1,2,7,1,450221,196.27460018,18.54642239,0.1175461,10.1396,10.4759,12.1755,12.1579,7.0812,6.9927,1.0,-1,-1,0.0759797444785116
1237680090576584961,6396943394742997831,739,52520,414,339.57459,14.719625,0.1177,1.36,11.25,0.035,0.658,0.083,1.199,0.275,0.51,0.16,0.416,0.14,0,1,3,7,1,104991,339.57460452,14.7196224,0.1177401,10.5379,10.9081,12.8673,12.8136,11.7991,11.32,0.905,1,1,0.05141562637530847
1237665015774642284,6374082441320072919,2026,53711,399,162.59208,32.327425,0.1366,0.08,11.301,0.03,0.653,0.098,1.681,0.239,0.711,0.088,0.584,0.082,0,1,3,2,1,360082,162.59207087,32.32741941,0.1365918,10.6001,10.8665,12.9815,12.7426,12.9117,10.7206,1.0,1,1,0.03429797951066829
1237667782293717107,-99,2507,53876,236,174.72012,21.807844,0.12,0.64,11.094,0.04,-0.375,0.747,1.125,0.574,0.204,0.094,0.146,0.072,0,1,0,6,1,434020,174.72014858,21.80784205,0.1200102,10.4506,10.8092,12.7056,12.648,10.4251,9.9802,1.0,1,1,0.09578241666052313
1237652599032578463,6380028538999803771,717,52468,106,331.01,-8.951569,0.1159,0.24,10.529,0.038,0.063,0.117,1.157,0.414,0.265,0.083,0.194,0.075,0,1,2,1,1,95219,331.0099843,-8.95158787,0.1159443,9.9666,10.1486,11.928,11.8162,5.9508,5.5061,1.0,-1,-1,0.0879313589668566
1237655498126065826,6378832297192329619,341,51690,184,200.2376,-2.866591,0.1191,0.98,11.313,0.019,-0.242,0.192,0.952,0.498,0.161,0.038,0.118,0.032,0,1,2,6,1,149037,200.23761798,-2.86662013,0.1190734,10.6536,11.118,13.0787,13.1521,13.9569,14.8169,1.0,1,1,0.12319307041109902
1237667912745091184,6378621150157608941,2662,54505,456,196.00815,25.590912,0.1483,0.14,10.975,0.035,0.761,0.093,1.483,0.216,0.573,0.126,0.452,0.116,0,1,3,2,1,441433,196.00815305,25.59090522,0.1483194,10.3042,10.4717,12.4395,12.1529,8.5578,6.9678,1.0,1,-1,0.02634041333622925
1237668270843888382,6375700915993708140,2532,54589,169,246.46355,8.802391,0.1438,0.07,11.003,0.083,0.932,0.112,2.791,0.578,1.109,0.191,0.869,0.182,0,1,2,2,1,444589,246.46354118,8.80239305,0.1438391,10.2911,10.5639,12.417,12.2784,8.4191,7.6197,1.0,1,-1,0.03223421842640763
1237668289621524662,6382632220115337568,2591,54140,542,157.58211,18.25851,0.111,1.27,10.862,0.025,-0.084,0.117,0.603,0.182,0.114,0.06,0.083,0.052,0,1,3,6,1,448308,157.58209726,18.25849759,0.1109811,10.1988,10.5432,12.2728,12.2499,7.589,7.4647,1.0,-1,-1,0.06239368191574568
1237661949197418746,6383511825120496353,1715,54212,319,223.53605,9.340447,0.0538,0.38,10.698,0.015,-1.611,0.564,0.83,0.473,0.133,0.031,0.094,0.022,0,1,2,1,1,268026,223.53606128,9.34043785,0.0538408,10.0466,10.4808,12.0348,12.1643,6.4123,7.025,0.995,1,1,0.05187114841196956
1237655125539487793,6381963713824427335,835,52326,552,169.2228,4.889607,0.1335,0.75,10.741,0.046,0.538,0.113,1.545,0.448,0.442,0.164,0.33,0.145,0,1,2,1,1,136342,169.2228066,4.88961638,0.1335469,10.2015,10.4934,12.2767,12.1803,7.6104,7.1049,1.0,1,-1,0.0412397130744815
